Id,SalePrice
1625,126859.59520601436
1626,157049.0703809793
1627,188762.680657821
1628,266799.7973932032
1629,173542.761066086
1630,393312.16788854497
1631,217879.49439047024
1632,251055.11946113693
1633,172404.0888268813
1634,191682.38528588347
1635,180294.19038254712
1636,162363.02524370712
1637,205418.7873976531
1638,191804.01356204078
1639,180868.844173222
1640,266042.53702612885
1641,179485.18070171692
1642,235773.6293038829
1643,222498.9468434432
1644,226116.68981488136
1645,192088.73372976432
1646,164349.22963897936
1647,157420.89606570685
1648,131828.60111031198
1649,141749.05389887255
1650,118066.38370029231
1651,119481.78147720292
1652,98279.80050984716
1653,102286.49659106797
1654,144958.64105181466
1655,146937.24482641148
1656,147926.6466316377
1657,147538.8601372768
1658,144466.20255466766
1659,131218.93572337663
1660,149887.13878703187
1661,487740.03051256423
1662,410749.2001584345
1663,388586.5341087775
1664,532090.4338013588
1665,314586.61839392205
1666,322900.3338451621
1667,383314.3831267931
1668,341844.2089803944
1669,288238.63822484127
1670,345406.42154102534
1671,273710.4303378217
1672,522893.65867446415
1673,297883.8208045949
1674,240684.81571492995
1675,192559.01939970843
1676,195012.40770614165
1677,230593.8273615664
1678,534597.5206498695
1679,400079.5889087959
1680,338420.8622906535
1681,237412.6535884189
1682,307783.4087100613
1683,182730.4636041809
1684,170251.54472184053
1685,172218.4089131428
1686,171486.15237637106
1687,172478.95080329338
1688,185074.69931779848
1689,185978.760079246
1690,190029.26977640047
1691,180883.84635757311
1692,247366.36295266225
1693,170326.91516403414
1694,183239.91606254157
1695,168244.18806356876
1696,284135.0246541685
1697,172512.93247535286
1698,368681.88635588886
1699,330703.4452207761
1700,254914.72411640306
1701,276514.39684776764
1702,261874.1496955661
1703,258717.2782104125
1704,306493.46181276004
1705,226274.29345569122
1706,495941.1284679303
1707,221747.60890851414
1708,216931.4012448029
1709,266605.17746470385
1710,220588.59585784448
1711,244446.9380269523
1712,264157.772599048
1713,279520.34562457877
1714,232744.7305582835
1715,202557.54763604305
1716,180729.1358261386
1717,169927.1835811454
1718,144902.31211266268
1719,200500.43151409327
1720,233813.75979633137
1721,157996.66089912824
1722,129569.70111270408
1723,158962.9205696606
1724,209293.23936950415
1725,247173.5820737636
1726,194308.36351988802
1727,164001.87308363832
1728,170864.90391044016
1729,165798.36862817974
1730,152777.20343595961
1731,120403.63292080039
1732,132634.22830923976
1733,118216.77126301125
1734,122957.83196182908
1735,124106.09422666274
1736,118157.62567795135
1737,349926.91310085054
1738,215991.16087383672
1739,279489.32399321353
1740,222756.45614570085
1741,197418.75191997702
1742,172772.0342645678
1743,170187.47714950473
1744,320353.88654896
1745,255611.91386033656
1746,186837.11500789932
1747,222809.87785660566
1748,238597.89444981393
1749,159486.2161667035
1750,138292.02638820483
1751,239627.3068900175
1752,123879.61952624554
1753,135851.60841064106
1754,202889.45702177574
1755,179900.69361538108
1756,126658.3444385546
1757,122835.78770046895
1758,147402.0956738676
1759,166090.76189311262
1760,164899.5733888055
1761,145794.54570747382
1762,177758.14152834524
1763,168417.25682537572
1764,119465.97872238587
1765,156820.69225113958
1766,169975.30766134875
1767,218900.57919954372
1768,145331.61519155366
1769,169039.0450388877
1770,147231.1600442149
1771,129338.75292465185
1772,141889.24802340494
1773,136458.23419405133
1774,127944.50441436807
1775,140129.19768587884
1776,126661.68071482134
1777,117998.85914778284
1778,138340.60488643186
1779,115125.8314538368
1780,173649.0481259113
1781,130926.93107247511
1782,85675.35092628593
1783,140850.8293423607
1784,105134.54129155775
1785,123781.88576423509
1786,143052.15660215038
1787,158299.76255292847
1788,57786.50995058622
1789,95104.66780867967
1790,84893.36891969024
1791,178804.17830874847
1792,158415.04335944267
1793,133252.47075946582
1794,145880.6716903316
1795,136903.21485909628
1796,127910.48848323432
1797,123202.4836669309
1798,125522.06723236313
1799,112762.71699328595
1800,138744.63397235124
1801,132325.51006714016
1802,129449.1391887926
1803,145501.68145095033
1804,138141.16337895906
1805,137951.83673981088
1806,128400.11730351676
1807,138778.94224108153
1808,121473.10104137563
1809,118921.52648623375
1810,144884.47201757526
1811,100387.56523825286
1812,102198.45150460482
1813,124728.20242498037
1814,93898.1208222274
1815,50010.78724310434
1816,94731.53263810626
1817,113069.66912112547
1818,148839.66131030806
1819,128651.83492885086
1820,64910.560658357776
1821,112628.55654412025
1822,150296.15442568777
1823,50821.94246073232
1824,138132.65781815976
1825,126748.91897554412
1826,102424.23167326958
1827,107179.96543768892
1828,137645.79931287727
1829,114104.39932380922
1830,136653.53382659866
1831,146727.88372347286
1832,70612.23959037781
1833,140271.8606653108
1834,122515.91118635025
1835,137284.25115783926
1836,122506.94594036453
1837,98046.1681443488
1838,126387.04788071662
1839,100825.13610563686
1840,166787.13483644213
1841,164133.43221234446
1842,82588.04465180746
1843,131152.42364348835
1844,141574.23179964835
1845,140662.14691280448
1846,156239.1038370622
1847,179240.25860373303
1848,60745.51820890622
1849,100047.78180064645
1850,115505.8113470275
1851,153847.0708957722
1852,125875.84417773233
1853,133093.27219071204
1854,164812.87229982714
1855,143304.95954398825
1856,222652.55513402887
1857,146243.24409111094
1858,138547.70408673285
1859,118082.1636878376
1860,158381.30270545612
1861,117804.77473494425
1862,287696.2258696094
1863,277786.7419279653
1864,277806.8527566208
1865,290713.22456727485
1866,328021.6421056523
1867,229591.6768688165
1868,300063.1071716512
1869,210581.20665088625
1870,235249.06491295795
1871,238783.72488974448
1872,168326.68939516976
1873,252361.3994049805
1874,140527.5580469622
1875,205083.19347567245
1876,201469.91449837247
1877,212630.34576858504
1878,205481.94885510847
1879,134103.81658836262
1880,136166.10147743858
1881,236327.0974562823
1882,248686.2462823778
1883,194998.31662499317
1884,208059.17689131238
1885,237230.4021797996
1886,296950.119062464
1887,207289.83012188924
1888,274517.2874704149
1889,163175.5428103935
1890,122155.1643584706
1891,126633.89811610244
1892,103391.78810182268
1893,129875.87629530439
1894,125576.22075281385
1895,133540.22659965506
1896,125183.49725210553
1897,127451.62102445035
1898,114683.67064758134
1899,153189.5149732047
1900,156192.3608464715
1901,178192.3623731553
1902,157625.1759561069
1903,237579.7405216464
1904,146830.11871305102
1905,205970.6771843264
1906,175415.10363307828
1907,216898.76763256817
1908,116470.23139764274
1909,140548.86714707635
1910,123409.5867006245
1911,225793.50243049106
1912,323170.31554302986
1913,147507.3714402004
1914,69507.03448461316
1915,317844.3310830475
1916,62022.624779770216
1917,248671.8578295164
1918,140414.45512849287
1919,169965.7780559157
1920,142940.46718437516
1921,428284.82241300674
1922,316100.74436883925
1923,218038.1780686029
1924,242739.6744642545
1925,203105.3301312543
1926,386801.16243740567
1927,133173.53791845473
1928,155469.78168944007
1929,124601.65433214244
1930,132178.67693507505
1931,141433.50760961592
1932,134561.11257252947
1933,179329.13733816613
1934,179901.09365606305
1935,168818.67107360545
1936,185536.38771177124
1937,187615.136400038
1938,182172.3037167225
1939,248604.40223503148
1940,184909.4697231189
1941,179391.22255380594
1942,196107.9210679205
1943,198061.03838788293
1944,345475.498700644
1945,401627.12632627506
1946,164345.2495332825
1947,344210.9096584493
1948,177036.7690306764
1949,238910.27022557863
1950,178548.03642073274
1951,239371.410495222
1952,231996.24440489363
1953,172627.01555559202
1954,183316.26839522913
1955,133254.93830687777
1956,298352.4572410179
1957,157533.1425136787
1958,285846.8018728144
1959,135274.34114447935
1960,117499.44582036526
1961,119248.88759161312
1962,95231.31702222236
1963,102964.22840425523
1964,112855.93891875977
1965,144719.27095939065
1966,140982.51948045215
1967,294904.6376839202
1968,447999.85529909167
1969,396728.71646275127
1970,475859.34561338654
1971,439474.81111227657
1972,384605.3411588283
1973,256228.73065850988
1974,326373.6245889633
1975,522434.1509967072
1976,261782.54189339624
1977,356575.18930855975
1978,373117.65366113646
1979,336985.700328929
1980,207106.85131423426
1981,338899.1254623333
1982,222863.23996415254
1983,200016.1057064021
1984,168315.95720525808
1985,219284.91112135496
1986,211538.62223493648
1987,181437.99997442227
1988,178530.32560916975
1989,193275.98660415746
1990,213125.29204705273
1991,275742.1027890458
1992,205874.7759151812
1993,166139.80424743393
1994,235062.5596977043
1995,181339.07816189388
1996,249274.2964785821
1997,310982.4159137075
1998,355712.5426913628
1999,265701.19951044914
2000,323847.15544967103
2001,263393.5067671009
2002,255737.6952242599
2003,263462.7256238196
2004,265389.76651978533
2005,222513.86260239358
2006,225291.89720793712
2007,250867.1399425965
2008,217278.1012754942
2009,191657.17027826433
2010,183623.0423473693
2011,147940.5988866262
2012,170835.31537016164
2013,178214.2237404348
2014,188953.66404539175
2015,197615.52473615872
2016,193233.9141440602
2017,196442.48543446453
2018,118054.08494683845
2019,133378.71545740822
2020,108129.01675721633
2021,108563.76545645534
2022,191554.31999854808
2023,138960.93642275714
2024,254211.24066257657
2025,403269.3139010298
2026,173810.18445797614
2027,156635.09580225172
2028,148812.1737492755
2029,171683.78187944528
2030,273977.3683365645
2031,216495.94020652922
2032,238883.91331386648
2033,259176.6750155437
2034,166338.7067886067
2035,213140.80782403328
2036,189177.67540776648
2037,193187.17589829298
2038,290882.12358864525
2039,219849.07548924012
2040,336934.3534758081
2041,308746.6014440709
2042,206677.20499204515
2043,175719.8594383731
2044,160074.53698237805
2045,229215.96524726285
2046,144441.97351027143
2047,143244.8641421073
2048,137419.3634836115
2049,135841.1971509958
2050,181840.37425157288
2051,110896.52686312783
2052,130845.32079863135
2053,145141.76441169472
2054,84056.16385266221
2055,153653.5326213115
2056,139007.65490873193
2057,118393.77894380238
2058,213483.6297062523
2059,136978.8909919234
2060,171764.97813239734
2061,166700.12873033196
2062,134064.19697645
2063,115739.69540974135
2064,144364.03310311667
2065,118796.87041114307
2066,162918.10071150653
2067,113277.52231006352
2068,123529.73076111848
2069,81329.85583701154
2070,108096.6270116836
2071,93255.62647461498
2072,124619.7514915753
2073,134714.5548687093
2074,174141.35074672988
2075,148193.5560576285
2076,120047.49566004185
2077,157637.60526144336
2078,133791.31243502127
2079,133865.30478446806
2080,120387.37373322519
2081,128072.87532392475
2082,119310.25865448055
2083,141425.81102018766
2084,115373.76340199613
2085,124043.25109915074
2086,111581.82343335236
2087,118936.34777209494
2088,95860.63190171796
2089,73418.3487251838
2090,129450.29674953554
2091,121642.55397341202
2092,121518.68096124056
2093,126170.39612421795
2094,121725.49837924988
2095,151871.91442055634
2096,76871.48975882304
2097,101957.53990117954
2098,143774.21454873815
2099,55801.80997897845
2100,72180.80153157859
2101,121598.97242693116
2102,124075.40443894488
2103,106670.23944345936
2104,121177.04258022908
2105,125232.1282028866
2106,63210.96206185053
2107,223419.00177746665
2108,112528.10654664104
2109,109750.86282770248
2110,126170.44461321855
2111,146332.08800165026
2112,139148.46517949962
2113,121317.25490756385
2114,114008.18667925328
2115,165157.00826949746
2116,121618.1024021598
2117,150224.673084802
2118,124941.03025829491
2119,111130.15388193932
2120,112703.1869279425
2121,83975.83525017
2122,108074.90937204297
2123,92430.29386059329
2124,167715.29100051953
2125,111151.36135454325
2126,157775.1502929683
2127,143362.161076042
2128,123553.91080653347
2129,93501.86561723924
2130,134453.23791803097
2131,142182.94834083054
2132,120918.24773165394
2133,125330.98485817312
2134,121909.7770503788
2135,94147.8078578093
2136,74003.35377326353
2137,112625.28083900735
2138,129323.65019085802
2139,152624.66368866852
2140,140299.40099123406
2141,143444.22073935525
2142,125674.82592911574
2143,138540.7149170895
2144,116845.51216857455
2145,135336.02147665282
2146,165361.25226292165
2147,157468.38363001612
2148,140293.86227195227
2149,141184.2541577738
2150,241403.8523087493
2151,115461.78155756945
2152,172505.3646422394
2153,165417.97902267546
2154,101441.41077038813
2155,131100.8658015221
2156,257312.2228793991
2157,236705.1652233357
2158,237667.4709863913
2159,202237.96623333226
2160,172106.03433875358
2161,233711.3214302158
2162,400001.10693968594
2163,337539.336587632
2164,229513.9843422713
2165,202444.16496385954
2166,142802.30541090734
2167,221171.21164452872
2168,208867.82151778828
2169,191112.28857126524
2170,223297.35987547354
2171,146487.0449070311
2172,130734.793046471
2173,174203.35051190178
2174,238594.0644365795
2175,288518.72429267
2176,309081.01444967004
2177,246716.9109172559
2178,200636.41093383176
2179,142559.93804278958
2180,217336.4103882961
2181,191572.98545069995
2182,213119.7991437032
2183,194784.4279468219
2184,123781.5094929309
2185,112118.75695889068
2186,139740.30941963947
2187,146833.53907738964
2188,147111.59541778546
2189,207895.4388605588
2190,79941.20754915863
2191,79056.77475987055
2192,86930.402878688
2193,110745.61456562996
2194,103714.45942196176
2195,109189.04889456481
2196,96623.14479774647
2197,123703.16857423086
2198,155520.66968714536
2199,178977.81448058138
2200,153833.53192103782
2201,145426.95092088386
2202,203703.47689576168
2203,153500.49226992333
2204,192827.60584608046
2205,126840.53868543616
2206,154674.8522677496
2207,210154.89739050192
2208,254963.69097335145
2209,230743.4200971169
2210,125835.33084261931
2211,115402.6285929205
2212,115512.54988821669
2213,105794.0827391693
2214,123840.92127215
2215,104471.79148338537
2216,137128.14582273614
2217,71703.44325458357
2218,78608.26401455705
2219,76766.32434266698
2220,75832.57308809912
2221,316637.29659328685
2222,270014.1537223347
2223,272576.40398557717
2224,197415.83007761434
2225,122321.3087841341
2226,178645.63938565622
2227,200191.4908704577
2228,274142.32062756905
2229,244167.876719188
2230,157151.42632707028
2231,207576.8893597936
2232,181640.06134061
2233,177352.58022779488
2234,228430.6718498484
2235,215652.53831300294
2236,280909.0587301383
2237,357485.9271276729
2238,202199.14921738234
2239,110950.71359801569
2240,157818.60025809938
2241,158392.6061893669
2242,124009.44955571301
2243,123141.21085098587
2244,101490.20534114844
2245,99094.33238835372
2246,145472.19370857615
2247,113804.66274837992
2248,126680.67826588175
2249,123709.85980750252
2250,131349.23576003412
2251,95424.81600795832
2252,165434.23261896265
2253,156195.58169603554
2254,168821.00645622966
2255,189484.13662985386
2256,179137.51988608978
2257,209287.7242514843
2258,166597.04477376153
2259,183388.433771582
2260,166999.60774133742
2261,184857.0521324493
2262,204478.8271058586
2263,349488.51595536224
2264,476731.7524322353
2265,165778.52473433962
2266,321757.46573918324
2267,389753.43903335213
2268,399425.1408094885
2269,154546.98729491394
2270,181996.6723683796
2271,227561.4910604256
2272,197035.2630667067
2273,168891.6422827993
2274,183356.29400876927
2275,178007.29181277225
2276,198664.82304315802
2277,191180.628301026
2278,143549.8375626062
2279,130327.18380405405
2280,121337.09943740821
2281,157802.11952971143
2282,176882.4926807467
2283,103730.92702047656
2284,114195.15427242436
2285,141695.10854158958
2286,126467.0479995752
2287,344435.4640794599
2288,274038.7478638675
2289,420958.1185511604
2290,480009.1575558211
2291,323568.9443509664
2292,433388.4021097792
2293,522265.9888392372
2294,428960.77721692866
2295,478736.6987882486
2296,305775.1523829379
2297,314895.8787387155
2298,326548.5573772954
2299,367178.4323581795
2300,335393.33348041965
2301,267953.75122913404
2302,249323.2936501134
2303,257260.99383664105
2304,246898.6879994784
2305,193571.38468514875
2306,192675.6529926437
2307,197146.25899531727
2308,229096.6477342625
2309,281127.81756233325
2310,203500.22247622785
2311,194652.5453177916
2312,179222.7891372075
2313,175120.03701866488
2314,164050.96295766532
2315,172868.87185728492
2316,200038.1453540184
2317,195578.37790501738
2318,178632.66337352345
2319,176866.82579717867
2320,185734.98214283862
2321,236150.64610875965
2322,175180.35175144533
2323,183208.78229066872
2324,173819.14707806642
2325,219584.15516054325
2326,173186.23976484896
2327,209925.29522354226
2328,220836.3601489504
2329,192299.86708391074
2330,180592.23889153128
2331,361930.5633051368
2332,461266.76412939973
2333,335890.69026395807
2334,261465.4784325827
2335,269582.92569169105
2336,336911.54855975445
2337,212758.77750236687
2338,282613.2486771189
2339,228202.0291232181
2340,368700.6691294152
2341,236478.7046347833
2342,245195.0991342432
2343,227785.20403478574
2344,225363.53953509004
2345,242782.75730792445
2346,210030.97560957234
2347,200590.39752642254
2348,225562.81629011364
2349,186894.69158982055
2350,283772.28825541964
2351,256501.47807105913
2352,254686.5843850925
2353,236028.12829219011
2354,140708.76323992707
2355,147860.3184985336
2356,147802.91254739725
2357,196429.9831855185
2358,199745.02467018855
2359,131465.3136452015
2360,116284.59307506133
2361,148345.60716481105
2362,292091.8008143561
2363,134075.43772454484
2364,146165.95166989154
2365,214889.06409649755
2366,191265.58414141246
2367,231381.5169686929
2368,216656.17336969433
2369,226723.68648517845
2370,169484.20171126653
2371,173253.93544153665
2372,195902.66346815065
2373,289448.2512924225
2374,317422.61750534765
2375,250950.49958632363
2376,303772.91456438304
2377,381482.97212906263
2378,147730.71006224235
2379,196619.0198410599
2380,142974.6046662188
2381,174796.36942783862
2382,197451.9973993012
2383,204151.55970794774
2384,242433.4427019937
2385,166889.71124839043
2386,138956.6267530612
2387,137241.27254075042
2388,98132.30626842151
2389,126266.12351804592
2390,148653.79841228054
2391,142526.26378584676
2392,116625.55745278984
2393,166695.0329705616
2394,144451.67840163782
2395,201818.2637965495
2396,143544.29313031418
2397,214608.59742545802
2398,135143.66521361368
2399,60344.62913436246
2400,58875.72160638666
2401,104240.60982039414
2402,141783.32691101515
2403,131639.5759865356
2404,151134.4875261049
2405,159305.8911965847
2406,138325.16020714035
2407,128225.86258523475
2408,138856.1082381386
2409,126589.75837350785
2410,160996.58502701108
2411,123767.15812447555
2412,151592.61637396296
2413,129227.8738064135
2414,146455.5129391157
2415,127441.20914200446
2416,128218.56644550506
2417,134643.6209494942
2418,131012.14482728425
2419,123112.93262518258
2420,127963.85847479376
2421,146192.9863593782
2422,101002.63977228806
2423,123042.74477006945
2424,148920.3210872641
2425,206077.02137251172
2426,131135.6996737906
2427,138565.0257698698
2428,173714.21605841213
2429,116258.34912733753
2430,132477.31822610644
2431,115426.33855625788
2432,144103.98422608039
2433,150526.7316942767
2434,137458.95553723714
2435,149468.40221069448
2436,111195.84150199118
2437,109274.3009470518
2438,125615.46584309624
2439,104390.40141214935
2440,119227.20687621807
2441,93941.02331158573
2442,99635.40273231627
2443,120227.3457236668
2444,128773.42426554735
2445,82433.32732563053
2446,130807.07766335124
2447,188769.81900718086
2448,129272.8180934806
2449,104139.44668068748
2450,144400.44821953314
2451,124272.57730890735
2452,212530.00961579973
2453,90919.42866317462
2454,114620.31849543072
2455,117291.22214183585
2456,136541.3738221142
2457,127291.32346057474
2458,121016.64870611105
2459,110249.8547101188
2460,144704.19582190044
2461,119184.69647479556
2462,137819.95760142582
2463,121614.58792603313
2464,169092.86666607286
2465,140043.5456041506
2466,114143.32440746631
2467,143434.851883766
2468,78256.14187782421
2469,79766.93113190429
2470,184792.94298548333
2471,206067.03525372644
2472,154464.6588683438
2473,121297.70379597947
2474,76899.695980687
2475,222649.5688305305
2476,120847.9250288854
2477,128299.34195864348
2478,143561.20375971176
2479,111686.75815547543
2480,151523.83635523164
2481,122409.65272836668
2482,125623.42294812248
2483,113071.94553451453
2484,121849.95731921015
2485,127919.17714048721
2486,156034.36261330007
2487,169864.91270770342
2488,157375.0251930384
2489,149208.30527764128
2490,149202.9359197456
2491,94436.63567817958
2492,188742.47133981608
2493,140731.43103014366
2494,144430.32857932308
2495,80108.69357015322
2496,243081.91714052265
2497,153536.94526291505
2498,114542.35345394455
2499,95069.66138881506
2500,122107.06131394295
2501,134147.2705495104
2502,146996.16821837798
2503,103297.05706181613
2504,182363.22391756874
2505,222517.16591540226
2506,239511.6522340957
2507,300189.3704115159
2508,239076.34140222945
2509,210627.82556426435
2510,217994.64637324007
2511,179803.27823793754
2512,206008.63922115398
2513,216640.06356438628
2514,250342.4975205509
2515,151167.1935925011
2516,169699.43095955162
2517,141775.6041584561
2518,157058.63045715223
2519,226381.08760656626
2520,208104.5598611723
2521,186214.7243913192
2522,222533.79876844946
2523,119324.76751069148
2524,137548.99122357473
2525,147380.0212220109
2526,140015.96431028724
2527,117638.69407083587
2528,131509.77600295533
2529,142927.9006194938
2530,130107.86534674965
2531,250754.54178947108
2532,227540.10993916745
2533,196263.51959724945
2534,232064.74104209532
2535,317251.062156047
2536,232857.91332460483
2537,229508.0977258249
2538,179471.38571370894
2539,185109.6823131349
2540,182150.35415100332
2541,175355.79985987354
2542,168931.0379753941
2543,122245.21523683456
2544,121516.60587271357
2545,141019.11194013033
2546,134848.36423204982
2547,134027.11389203186
2548,148582.27751728747
2549,159972.78911203178
2550,221602.55683964113
2551,138073.69927631336
2552,123065.27827515086
2553,71152.66976046204
2554,106825.23675881863
2555,118143.19979850369
2556,102024.92069776822
2557,100572.05609180406
2558,179217.9853094709
2559,146391.2155977158
2560,144777.15210995462
2561,146732.76863718987
2562,137092.45353468394
2563,149069.10321700532
2564,200203.21861347946
2565,141896.27208502483
2566,174884.48886788887
2567,139232.2827575864
2568,213908.28494900645
2569,210300.9076040635
2570,119560.31335690555
2571,193153.85718141843
2572,153068.92562951654
2573,247574.0272249227
2574,257718.6230415183
2575,132191.17046239704
2576,121706.77635519142
2577,145491.5368600383
2578,83828.12657574035
2579,61570.97610901971
2580,123481.06306387734
2581,122190.8452977901
2582,117513.75063341149
2583,294838.84060300264
2584,167889.47151260823
2585,173886.81474771182
2586,204197.5121475749
2587,185649.85292543969
2588,146126.29143542107
2589,141016.09999060002
2590,202053.49959771323
2591,226880.6504006961
2592,225465.12474643285
2593,260545.0296822163
2594,181457.34830134755
2595,190600.00346732466
2596,321910.0332817184
2597,182673.78195010519
2598,288664.96915568906
2599,299997.0945005097
2600,132046.78401674793
2601,146054.3561766684
2602,82393.04405553803
2603,96285.68771508637
2604,91999.40468417377
2605,74780.4512491278
2606,144574.98049653813
2607,198649.0722409504
2608,187310.77423288714
2609,168270.90652454642
2610,114874.58861115185
2611,122172.54642901408
2612,154967.45918876946
2613,133230.6052917794
2614,131178.60130621976
2615,155159.64610370406
2616,143707.74238356669
2617,166256.30123153186
2618,189442.48666507355
2619,186996.13397713075
2620,186450.83843197642
2621,180097.2375447414
2622,186088.2256305929
2623,254540.26656358593
2624,308527.09163340647
2625,327198.84577250486
2626,177842.38623867754
2627,168808.0470009008
2628,484713.0316533295
2629,529602.6166605842
2630,348470.11411198176
2631,474026.63733825856
2632,451765.6515931569
2633,329792.687807942
2634,406652.12648854457
2635,152830.8271367165
2636,178744.76530090606
2637,165799.60392356414
2638,270528.8949147822
2639,199960.48605077315
2640,156452.5506010509
2641,109122.40179776556
2642,171399.34273496788
2643,101093.36198637418
2644,127304.40424222975
2645,102931.77727153793
2646,93769.67534259416
2647,102966.2653512074
2648,145434.8156294624
2649,147423.59782109194
2650,146681.6227846691
2651,143953.8798779672
2652,450687.8840326376
2653,235596.0022656988
2654,261608.92101908821
2655,367959.53734603955
2656,289625.6675046855
2657,342616.9723894991
2658,306160.6456253785
2659,303075.28530781536
2660,360401.1218889884
2661,353827.5024670533
2662,362174.76458893286
2663,280714.2439689203
2664,262970.9694427775
2665,320810.3679359625
2666,287915.3148122565
2667,166745.29437094546
2668,172765.22052161547
2669,182691.05583614844
2670,273956.23257837025
2671,176769.6479142984
2672,195857.2539957693
2673,202829.18571284105
2674,202042.0718875764
2675,170049.5865204326
2676,182856.21640133462
2677,195797.7317009724
2678,251218.19268286892
2679,274937.2648698523
2680,275657.3611085853
2681,437962.75933813927
2682,337105.4931529939
2683,563930.5521497853
2684,333026.43502807315
2685,336317.6378120289
2686,257445.5204327219
2687,331537.93499131064
2688,229065.68134695012
2689,202570.42822778047
2690,512226.7886802503
2691,196024.77697162254
2692,141723.29473739138
2693,190130.51845720434
2694,141244.85437634055
2695,191720.9153296716
2696,179514.36860186484
2697,189357.1333465646
2698,196317.83695375454
2699,179562.55145858965
2700,155632.61019207814
2701,144172.69318368734
2702,113423.19924178555
2703,119661.48238780387
2704,138322.17511824906
2705,119792.09507381952
2706,112011.9068492668
2707,119814.88248951145
2708,138861.13323413176
2709,110082.00990572947
2710,125216.98247766217
2711,303792.00044917443
2712,385976.76603610296
2713,165076.47951515694
2714,153431.99041493208
2715,170654.55771936927
2716,152484.9382196662
2717,178069.0154735342
2718,229197.7348997984
2719,163925.8426222574
2720,174640.59190631728
2721,133700.45806461322
2722,156987.32603999114
2723,137152.78901285733
2724,129867.92762403734
2725,133370.35214387186
2726,148517.1758436559
2727,169397.188946403
2728,165963.14521001707
2729,146579.89688583394
2730,144609.42741771758
2731,132959.51578097494
2732,131147.1088821902
2733,152713.06298585574
